item,item_en,item_id,2025,2024,2023,2022
Quỹ khác thuộc vốn chủ sỡ hữu,Other funds,other_funds,0.0,0.0,0.0,0.0
Lợi nhuận chưa phân phối,Undistributed earnings,undistributed_earnings,12372044184654.0,6688712329546.0,12277122419455.0,9873679451826.0
Nguồn kinh phí và quỹ khác,Budget sources and other funds,budget_sources_and_other_funds,0.0,0.0,0.0,0.0
"Quỹ khen thưởng, phúc lợi (trước 2010)",Bonus and welfare funds (Before 2010),bonus_and_welfare_funds_before_2010,0.0,0.0,0.0,0.0
Vốn ngân sách nhà nước,Budget sources and other funds,budget_sources_and_other_funds,0.0,0.0,0.0,0.0
LỢI ÍCH CỦA CỔ ĐÔNG KHÔNG KIỂM SOÁT (trước 2015),MINORITY INTERESTS (before 2015),minority_interests_before_2015,0.0,0.0,0.0,0.0
TỔNG CỘNG NGUỒN VỐN,TOTAL RESOURCES,total_resources,80632256999009.0,53244133820194.0,43788429454609.0,26091547738863.0
Cổ phiếu ưu đãi,Preferred shares,preferred_shares,,,,
Các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),Held-to-maturity investment,held_to_maturity_investment,3657418739619.0,2232105785348.0,1292046000000.0,1000000000.0
Phải thu về hoạt động giao dịch chứng khoán (Trước năm 2016),Receivable from trading stocks (Before 2016),receivable_from_trading_stocks_before_2016,0.0,0.0,0.0,0.0
Vốn kinh doanh ở các đơn vị trực thuộc (Trước năm 2016),Paid-in capital in wholly-owned subsidiaries (Before 2016),paid_in_capital_in_wholly_owned_subsidiaries_before_2016,0.0,0.0,0.0,0.0
Phải trả hoạt động giao dịch chứng khoán,Payables to securities trading,payables_to_securities_trading,51121802352.0,30358344178.0,31649585853.0,5305624911458.0
"Phải trả cổ tức, gốc và lãi trái phiếu (Trước năm 2016)","Dividend, principal and interest payables (Before 2016)",dividend_principal_and_interest_payables_before_2016,0.0,0.0,0.0,0.0
Phải trả tổ chức phát hành chứng khoán (Trước năm 2016),Payables to securities issuers (Before 2016),payables_to_securities_issuers_before_2016,0.0,0.0,0.0,0.0
Quỹ bảo vệ Nhà đầu tư,Provision for compensation of investors,provision_for_compensation_of_investors,30553500.0,30553500.0,30553500.0,30553500.0
Tài sản thiếu chờ xử lý (Trước năm 2016),Shortage of current assets waiting for solution (Before 2016),shortage_of_current_assets_waiting_for_solution_before_2016,0.0,0.0,0.0,0.0
Phải thu về cho vay ngắn hạn (Trước năm 2016),Short-term loans receivables (Before 2016),short_term_loans_receivables_before_2016,0.0,0.0,0.0,0.0
Giao dịch mua bán lại trái phiếu chính phủ,Government bonds purchased for resale,government_bonds_purchased_for_resale,0.0,0.0,0.0,0.0
Trả trước người bán dài hạn (Trước năm 2016),Long-term prepayments to suppliers (Before 2016),long_term_prepayments_to_suppliers_before_2016,0.0,0.0,0.0,0.0
Phải thu về cho vay dài hạn (Trước năm 2016),Long-term loans receivables (Before 2016),long_term_loans_receivables_before_2016,0.0,0.0,0.0,0.0
Tài sản dở dang dài hạn,Long-term incomplete assets,long_term_incomplete_assets,53765213326.0,8471319232.0,2657487551.0,0.0
"Chi phí sản xuất, kinh doanh dở dang dài hạn",Long-term cost of work in progress,long_term_cost_of_work_in_progress,0.0,0.0,0.0,0.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Long-term equipment, material and spare parts",long_term_equipment_material_and_spare_parts,0.0,0.0,0.0,0.0
Doanh thu chưa thực hiện ngắn hạn,Short-term unrealized revenue,short_term_unrealized_revenue,375518055392.0,251238807204.0,203693703731.0,266845205536.0
Quỹ bình ổn giá (Trước năm 2016),Price stabilization fund (Before 2016),price_stabilization_fund_before_2016,0.0,0.0,0.0,0.0
Giao dịch mua bán lại trái phiếu Chính phủ,Government bonds purchased for resale,government_bonds_purchased_for_resale,0.0,0.0,0.0,0.0
Người mua trả tiền trước dài hạn,Long-term advances from customers,long_term_advances_from_customers,0.0,0.0,0.0,0.0
Chi phí phải trả dài hạn,Long-term accrued expenses,long_term_accrued_expenses,0.0,0.0,0.0,0.0
Phải trả nội bộ về vốn kinh doanh (Trước năm 2016),Intra-company payables for operating capital received (Before 2016),intra_company_payables_for_operating_capital_received_before_2016,0.0,0.0,0.0,0.0
Trái phiếu chuyển đổi dài hạn - Cấu phần nợ,Convertible bonds,convertible_bonds,0.0,0.0,0.0,0.0
Cổ phiếu ưu đãi (Trước năm 2016),Preferred shares (Before 2016),preferred_shares_before_2016,0.0,0.0,0.0,0.0
Cổ phiếu phổ thông có quyền biểu quyết,Common shares,common_shares,23113080210000.0,19613221200000.0,2176994200000.0,1126140700000.0
Quyền chọn chuyển đổi trái phiếu - Cấu phần vốn,Conversion options on convertible bonds,conversion_options_on_convertible_bonds,0.0,0.0,0.0,0.0
LNST chưa phân phối lũy kế đến cuối kỳ trước,Beginning accumulated undistributed earnings,beginning_accumulated_undistributed_earnings,0.0,0.0,0.0,0.0
LNST chưa phân phối kỳ này,Current period undistributed earnings,current_period_undistributed_earnings,12347939323386.0,6665324621285.0,12257063891765.0,9872987551840.0
Chi phí xây dựng cơ bản dở dang,Construction in progress,construction_in_progress,53765213326.0,8471319232.0,2657487551.0,0.0
Lợi thế thương mại,Goodwill,goodwill,0.0,0.0,0.0,0.0
Lợi ích cổ đông không kiểm soát,Minority interests,minority_interests,0.0,0.0,0.0,0.0
Nguồn kinh phí đã hình thành TSCĐ,Funds used for fixed asset acquisitions,funds_used_for_fixed_asset_acquisitions,0.0,0.0,0.0,0.0
Tiền chi nộp Quỹ Hỗ trợ thanh toán,Payments to Settlement Assistance Fund,payments_to_settlement_assistance_fund,20000000030.0,18754492342.0,16254492342.0,13106909118.0
Tài sản tài chính ngắn hạn,Short term financial assets,short_term_financial_assets,76597293421692.0,49341572003957.0,40594155139482.0,25929858136745.0
Các khoản cho vay,Loans,loans,43859732477143.0,25911246001189.0,16619167038247.0,9354605486589.0
Các khoản tài chính sẵn sàng để bán (AFS),Available-for-sale financial assets (AFS),available_for_sale_financial_assets_afs,25218442812696.0,17670549755100.0,15040774984321.0,10511124650851.0
Các khoản phải thu (từ 2016),Receivables (from 2016),receivables_from_2016,686848052984.0,539116528852.0,337852529010.0,183085158587.0
Phải thu bán các tài sản tài chính,Account receivables,account_receivables,195489000.0,0.0,0.0,0.0
"Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",Receivables and accrued dividend/interest of financial assets,receivables_and_accrued_dividend_interest_of_financial_assets,686652563984.0,539116528852.0,337852529010.0,183085158587.0
"Phải thu cổ tức, tiền lãi đến ngày nhận",Due or overdue receivables on dividend/interest,due_or_overdue_receivables_on_dividend_interest,1200000.0,4752786.0,2693396029.0,26781966648.0
"Trong đó : phải thu khó đòi về cổ tức , tiền lãi đến ngày nhận nhưng chưa nhận được",Doubtful debts on dividend/interest which are overdue,doubtful_debts_on_dividend_interest_which_are_overdue,0.0,0.0,0.0,0.0
"Dự thu cổ tức , tiền lãi chưa đến ngày nhận",Undue accrued dividend/interest,undue_accrued_dividend_interest,686651363984.0,539111776066.0,335159132981.0,156303191939.0
Thuế giá trị gia tăng được khấu trừ (Trước năm 2016),Deductible value added tax (Before 2016),deductible_value_added_tax_before_2016,0.0,0.0,0.0,0.0
Phải thu các dịch vụ CTCK cung cấp,Receivables form services provided by the stock company,receivables_form_services_provided_by_the_stock_company,32804970727.0,93625988628.0,16059167017.0,23877481391.0
Phải thu về lỗi giao dịch CK,Receivables arise from transaction error,receivables_arise_from_transaction_error,0.0,0.0,0.0,0.0
Dự phòng suy giảm giá trị các khoản phải thu,Provision for short term receivables,provision_for_short_term_receivables,-198000000.0,-171600000.0,-132000000.0,-266750000.0
Tạm ứng,Advance,advance,410200000.0,219400000.0,75000000.0,11248150250.0
"Vật tư văn phòng, công cụ, dụng cụ",Tools and equipments,tools_and_equipments,1640794000.0,259390000.0,246690000.0,0.0
"Cầm cố, thế chấp, ký quý , ký cược ngắn hạn",Short term Collaterals,short_term_collaterals,12981358.0,0.0,0.0,0.0
Dự phòng suy giảm giá trị TSNH khác,Provision for other current assets,provision_for_other_current_assets,0.0,0.0,0.0,0.0
Tài sản tài chính dài hạn,Long term financial assets,long_term_financial_assets,3610268431824.0,3533431775000.0,3033431775000.0,0.0
Đánh giá TSCĐHH theo giá trị hợp lý,Revaluation of tangible fixed assets using fair value model,revaluation_of_tangible_fixed_assets_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá TSCĐTTC theo giá trị hợp lý,Revaluation of fixed assets in financial lease using fair value model,revaluation_of_fixed_assets_in_financial_lease_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá TSCĐVH theo giá trị hợp lý,Revaluation of intangible fixed assets using fair value model,revaluation_of_intangible_fixed_assets_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá BĐSĐT theo giá trị hợp lý,Revaluation of investment property using fair value model,revaluation_of_investment_property_using_fair_value_model,0.0,0.0,0.0,0.0
"Cầm cố, thế chấp, kỹ quỹ, Ký cược dài hạn",Long term collaterals,long_term_collaterals,183408219803.0,195229298800.0,189298800.0,184298800.0
Dự phòng suy giảm giá trị tài sản dài hạn,Provision for long term assets,provision_for_long_term_assets,0.0,0.0,0.0,0.0
Vay ngắn hạn,Short term borrowings,short_term_borrowings,31079695096211.0,20522995942980.0,18061885497900.0,6871600000000.0
Nợ thuê tài sản tài chính ngắn hạn,Short term finance lease,short_term_finance_lease,0.0,0.0,0.0,0.0
Vay tài sản tài chính ngắn hạn,Short term financial assets borrowings,short_term_financial_assets_borrowings,0.0,0.0,0.0,0.0
Trái phiếu chuyển đổi ngắn hạn - Cấu phần nợ,Short term convertible bonds,short_term_convertible_bonds,0.0,0.0,0.0,0.0
Trái phiếu phát hành ngắn hạn,Short term bonds issued,short_term_bonds_issued,1504310847194.0,3574904342006.0,0.0,0.0
Vay Quỹ Hỗ trợ thanh toán,Borrowings form payable assistance fund,borrowings_form_payable_assistance_fund,0.0,0.0,0.0,0.0
Phải trả về lỗi giao dịch các tài sản tài chính,Payable arise from transaction errors,payable_arise_from_transaction_errors,0.0,0.0,0.0,0.0
Các khoản trích nộp phúc lợi nhân viên,Employees' welfare payable to authorities,employees_welfare_payable_to_authorities,1459010095.0,756498450.0,819874627.0,0.0
"Nhận ký quỹ, ký cược ngắn hạn",Short term collaterals received,short_term_collaterals_received,0.0,0.0,0.0,0.0
Vay dài hạn,Long term borrowings,long_term_borrowings,0.0,0.0,0.0,0.0
Nợ thuê tài chính dài hạn,Long term financial lease,long_term_financial_lease,0.0,0.0,0.0,0.0
Vay tài sản tài chính dài hạn,Long term financial assets borrowings,long_term_financial_assets_borrowings,0.0,0.0,0.0,0.0
Trái phiếu phát hành dài hạn,Long term bonds,long_term_bonds,1509970833337.0,1006350476843.0,955770243307.0,1708634544957.0
"Nhận ký quỹ, ký cược dài hạn",Long term collaterals received,long_term_collaterals_received,0.0,0.0,0.0,0.0
Vốn đầu tư của chủ sở hữu,Shareholders' equity,shareholders_equity,31720060628518.0,19613221200000.0,11368904200000.0,1126140700000.0
Quỹ dự trữ bổ sung vốn điều lệ,Charter reserve,charter_reserve,0.0,0.0,0.0,0.0
Lợi nhuận đã thực hiện,Realized gain,realized_gain,12347939323386.0,6665324621285.0,12257063891765.0,9872987551840.0
Lợi nhuận chưa thực hiện,Unrealized gain,unrealized_gain,24104861268.0,23387708261.0,20058527690.0,691899986.0
Tài sản cố định thuê ngoài,Leased fixed assets,leased_fixed_assets,0.0,0.0,0.0,0.0
Chứng chỉ có giá nhận giữ hộ,Valuable papers kept on behalf of other parties,valuable_papers_kept_on_behalf_of_other_parties,0.0,0.0,0.0,0.0
Tài sản nhận thế chấp,Collaterals received,collaterals_received,0.0,0.0,0.0,0.0
Nợ khó đòi đã xử lý,Doubtful debts written-off,doubtful_debts_written_off,0.0,0.0,0.0,0.0
Ngoại tệ các loại,Foreign currencies,foreign_currencies,0.0,0.0,0.0,0.0
Cổ phiếu đang lưu hành (Số lượng),Outstanding Shares (Volume),outstanding_shares_volume,2311308021.0,1961322120.0,0.0,0.0
Cổ phiếu quỹ (Số lượng),Treasury stocks (Volume),treasury_stocks_volume,0.0,0.0,0.0,0.0
Tài sản tài chính niêm yết/đăng ký giao dịch tại VSD của CTCK,Financial assets of company listed on Stock Exchanges or registered at the VSD,financial_assets_of_company_listed_on_stock_exchanges_or_registered_at_the_vsd,22556742060000.0,17055403900000.0,1634479940000.0,843650040000.0
Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch của CTCK,Financial assets deposited at VSD and not yet available for transaction,financial_assets_deposited_at_vsd_and_not_yet_available_for_transaction,2720000.0,20000.0,50000.0,0.0
Tài sản tài chính chờ về của CTCK,Financial assets with pending receipt (of the assets),financial_assets_with_pending_receipt_of_the_assets,1860100000.0,7282100000.0,23749500000.0,9799131256.0
Tài sản tài chính sửa lỗi giao dịch của CTCK,Financial assets for correcting transaction errors,financial_assets_for_correcting_transaction_errors,0.0,0.0,0.0,0.0
Tài sản tài chính chưa lưu ký tại VSD của CTCK,Financial assets which have not been registered at VSD of the Securities company,financial_assets_which_have_not_been_registered_at_vsd_of_the_securities_company,1230262890000.0,18786720000.0,0.0,0.0
Tài sản tài chính được hưởng quyền của CTCK,Financial assets with rights entitled of the Securities company,financial_assets_with_rights_entitled_of_the_securities_company,0.0,0.0,0.0,0.0
Tài sản tài chính niêm yết/đăng ký giao dịch tại VSD của NĐT,Financial assets listed/registered at VSD of the investor,financial_assets_listed_registered_at_vsd_of_the_investor,325307278790000.0,231123600446000.0,143415009129900.0,146560432630000.0
Tài sản tài chính giao dịch tự do chuyển nhượng,Financial assets that can be freely traded,financial_assets_that_can_be_freely_traded,240019596860000.0,141951366816000.0,77561084029900.0,84523895380000.0
Tài sản tài chính hạn chế chuyển nhượng,Financial assets of which trading is restricted,financial_assets_of_which_trading_is_restricted,1467945100000.0,1013558230000.0,314582980000.0,139546850000.0
Tài sản tài chính giao dịch cầm cố,Collateral financial assets,collateral_financial_assets,56063707010000.0,72409443760000.0,62731799490000.0,60455199550000.0
"Tài sản tài chính phong tỏa, tạm giữ",Financial assets frozen/on custody,financial_assets_frozen_on_custody,26601662760000.0,15028179710000.0,1862706260000.0,735109450000.0
Tài sản tài chính chờ thanh toán,Financial assets with pending payment,financial_assets_with_pending_payment,1154367060000.0,721051930000.0,944836370000.0,706681400000.0
Tài sản tài chính chờ cho vay,Financial assets waiting for lending,financial_assets_waiting_for_lending,0.0,0.0,0.0,0.0
Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch của NĐT,"Financial assets deposited at VSD, not yet available for transaction",financial_assets_deposited_at_vsd_not_yet_available_for_transaction,192827990000.0,348405300000.0,472237200000.0,719450400000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","FA deposited at VSD, not yet available for transaction, freely traded",fa_deposited_at_vsd_not_yet_available_for_transaction_freely_traded,174185350000.0,132398410000.0,417620180000.0,634486460000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","FA deposited at VSD, not yet available for transaction, trading restricted",fa_deposited_at_vsd_not_yet_available_for_transaction_trading_restricted,18642640000.0,216006890000.0,54617020000.0,84963940000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố","Financial assets deposited at VSD, not yet available for transaction, collateral",financial_assets_deposited_at_vsd_not_yet_available_for_transaction_collateral,0.0,0.0,0.0,0.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, phong tỏa, tạm giữ","FA deposited at VSD, not yet available for transaction, frozen and on custody",fa_deposited_at_vsd_not_yet_available_for_transaction_frozen_and_on_custody,0.0,0.0,0.0,0.0
Tài sản tài chính chờ về của NĐT,Financial assets with pending receipt (of the assets),financial_assets_with_pending_receipt_of_the_assets,1291904460000.0,875589460000.0,0.0,0.0
Tài sản tài chính sửa lỗi giao dịch của NĐT,Financial assets for correcting transaction errors,financial_assets_for_correcting_transaction_errors,0.0,0.0,0.0,0.0
Tài sản tài chính chưa lưu ký tại VSD của NĐT,Financial assets which have not been registered at VSD of investor,financial_assets_which_have_not_been_registered_at_vsd_of_investor,9407201530000.0,15338753340000.0,0.0,0.0
Tài sản tài chính được hưởng quyền của Nhà đầu tư,Enititled financial assets of investors,enititled_financial_assets_of_investors,0.0,0.0,0.0,0.0
Tiền gửi của khách hàng,Customers's deposits,customerss_deposits,10702593296252.0,10024246349048.0,5774724796539.0,2330045069459.0
Tiền gửi của Nhà đầu tư về giao dịch chứng khoán,Customers's deposits for securities trading,customerss_deposits_for_securities_trading,6447211380125.0,8245482244688.0,2945784273957.0,2278125882711.0
Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,Investors' synthesizing deposits for securities trading activities,investors_synthesizing_deposits_for_securities_trading_activities,0.0,0.0,0.0,0.0
Tiền gửi bù trừ và thanh toán giao dịch chứng khoán của NĐT,Cash blocked for trading settlements of investors,cash_blocked_for_trading_settlements_of_investors,0.0,0.0,0.0,0.0
Tiền gửi bù trừ và thanh toán giao dịch chứng khoán của NĐT trong nước,Cash blocked for trading settlements of Domestic investors,cash_blocked_for_trading_settlements_of_domestic_investors,0.0,0.0,0.0,0.0
Tiền gửi bù trừ và thanh toán giao dịch chứng khoán của NĐT nước ngoài,Cash blocked for trading settlements of Foreign investors,cash_blocked_for_trading_settlements_of_foreign_investors,0.0,0.0,0.0,0.0
TIỀN GỬI CỦA TỔ CHỨC PHÁT HÀNH,DEPOSITS OF ISSUERS,deposits_of_issuers,0.0,0.0,0.0,0.0
